BKGD_Leading_Jet_Mass_[GeV],BKGD_Subleading_Jet_Mass_[GeV]
331.03601386974265,128.15790750235135
142.1142481255409,173.5858826078691
517.455223085704,455.92888651994076
175.64821872529663,183.15229819189338
386.5016265916504,116.97597677621599
339.3434982804761,711.6224770202904
65.85353058043778,143.57534509129144
236.4559518488132,141.0668405090334
324.70492375804633,122.89276445713071
206.23670560189896,196.56469646812448
288.9681902780254,108.75666956788656
197.40950738528244,472.93999050020284
433.55364724681056,261.5548251729101
161.60329326005115,64.17503265543033
49.89431044998694,384.75571246657387
104.14034080838397,212.65185247615068
198.3473275282922,589.8571578346127
61.53554715067312,60.12451351595381
56.20022122434588,58.00870048632592
310.4256955467804,478.918083600101
305.4877893977199,216.25982978408308
268.9718520067579,96.39937078690365
71.60367115145296,61.399287965850675
328.19323114623256,629.9030659907951
484.9408585938134,46.89115027635682
135.87047838274134,119.63727489354993
210.09246951465906,270.93527155445156
344.83425901512715,159.99640701385135
115.94214765045209,63.85644419494366
439.0578923988114,292.7970251033859
311.4323063033149,368.05608717744593
37.55605938267952,76.17715276777653
326.7035509181012,753.4912669624721
45.9908201779999,249.32165147937798
370.10721009227774,171.35214721532813
121.99861620706433,111.71952861402232
81.88533755702365,203.2888584455391
228.22697083025577,386.17327497663496
85.53638550924282,220.6237793275323
86.77150135381481,655.420372602407
233.40218972758979,406.946084403069
454.3775070872076,85.34413257418767
361.9698328476225,139.55475836744046
198.97488691035966,217.05361028038843
203.47035023417962,70.4724318515159
119.710847134252,466.04340970333874
633.0616474517601,139.8454094544241
129.63708970319038,148.44848631898657
44.49612453254416,77.24793932783116
61.98440358053139,251.70115296621512
511.0957380094537,154.9416595248625
34.561606890254644,384.0829290846131
237.6364225724201,154.18654255878454
93.05894489235692,88.9732846417089
619.4632866984837,93.0081802685702
31.353510410883413,314.5923880706522
240.91780985974162,286.3601132231561
57.75405298814832,226.41087798620205
159.4114428566952,343.25457370314984
72.91786656170675,417.63279853890543
215.4068216705781,48.085426877944165
115.1958707771282,222.89834858988377
322.366096517003,668.9528523066675
53.256270830422544,112.20824191458317
240.4632336692535,111.35154826763166
196.64181323219168,54.70558641237349
79.25647785034865,154.8429775014557
318.71579786950343,180.52796225337627
355.0155814280307,29.450343421386417
74.52417405139924,173.86584769682707
136.05596067359946,311.83334544654764
209.1977729341755,161.14911294058703
277.7365764703959,73.86713397239028
70.26460093679285,100.86665744561572
305.06268848521626,80.60402009381224
289.5903399344221,140.24317584715902
97.8032322487107,147.9819081736616
66.43274634465442,174.16184056240263
60.7221808398243,74.1552952230443
64.71467851759353,80.96835264525583
95.2332592824054,222.64311423558135
167.36165178502824,59.51135277107799
246.03418957910895,75.89288558879456
303.025622036697,204.2531559044962
317.2560260633423,141.43627114038745
196.73202307923748,364.61188278443075
268.8852200970705,326.7568267444656
39.99613653812228,464.04516806272864
77.43416415727448,51.68939389558168
50.079426443691595,250.30777926132242
357.3316819867819,328.86052675772856
102.56331687577703,47.81334718739574
347.46349348411616,85.67995566733384
141.7638306933959,513.7284642238969
47.95202909029985,88.18871324483901
493.80697552818447,413.51342110307155
83.0317177662407,176.24485815005798
213.3501285886582,130.18393242636498
248.1176177923205,102.79049898248486
298.78332009993,62.459614316414246
149.07571964733717,57.10340651111462
195.4428974083935,107.09175180282148
145.29592101836394,192.45358776136567
92.91477048166173,191.62970444339808
131.5448048157257,51.14107997159115
113.41317089141023,95.89885038536437
297.64912522042624,207.89237615887407
100.71682120348233,374.5116748070113
542.1586442912134,98.49418664442717
118.87861199378078,130.27232795202792
688.7286058177823,161.24967728439452
76.93680872907466,80.32717937018079
196.68159572422542,379.45246262066644
349.680765423955,425.8817049668886
288.38347319282923,94.59322827815052
118.04084554978765,48.62603938325318
60.85410723607696,220.04722676623695
246.20088464214066,280.9701021715905
113.67340071587745,107.42590510901655
145.22201077615932,520.7374690239689
65.04478055292994,23.26573515331592
384.622732925646,110.51392728303793
157.02881913660818,325.1438265388
380.1657256018481,289.9421661865312
62.12986668495623,147.1391390452743
264.3917233819041,58.11514183837778
93.94255180934645,333.319298568372
72.98835618791632,330.54594685396097
126.34267775280964,400.1004025767383
144.33334416386452,52.740564053323396
47.66850505854767,203.6632805205461
39.9569614857237,218.951996867162
50.8143432613214,117.55735483551268
78.83914730554055,469.8982351330015
409.98091957244935,255.10768154832135
195.67368707046896,32.96883297939869
251.19783527844925,170.10718367063237
172.28011310059782,267.8157098417098
142.55111429116877,138.6644769877497
425.58617632512517,84.37125498176502
109.5430075174063,200.0790808501477
554.8096590217431,339.58872603515704
126.61886216836861,73.75306942252914
43.32574379739135,106.81077591690176
308.2663730159239,253.0774219764307
652.2171817026741,145.49179966675504
128.85698718818534,371.2300901221397
195.7972000982854,191.07826565494048
115.55830324570726,539.5200523073162
242.65524923368082,210.74151654995214
307.79008421477437,131.37785790035352
132.29198059015872,153.47436829003436
236.65767300520943,264.4136117618742
104.18520393090188,206.6617527277921
35.84054861616408,96.49923708116884
87.16297925484643,99.00244972500579
170.36851606393634,193.9922373636237
66.43543680563013,139.82596215753318
268.1942398640099,182.15030001765172
259.13403195354124,225.22320838982785
50.643221943378,137.93187827069238
96.06202465437887,62.48749360981219
243.74229905090777,57.46179410911563
287.29158044339295,295.20111410196466
83.10357175539744,672.3861592281548
257.5489268115794,122.0085593875449
168.38659334332658,93.10244012944928
472.89579217739157,101.80188842264002
71.8815268178271,97.5728068288737
74.51601711679469,407.18844272353334
528.0736167208836,59.8389646161215
222.42893647831855,68.14363977223977
764.8018628235048,189.84445002172913
179.40630071915123,211.52989454123247
169.84699708089676,417.79723377080876
137.6779110951303,118.32962671200139
327.4549847595511,205.15237746518142
67.3608683634831,149.13714763477105
206.24757914180958,133.70897420330883
184.18250939044879,96.3425066061715
188.41742050489754,316.997624072782
147.55606208784877,44.38844189539908
237.71732437551316,149.98242236527693
158.8945388304279,342.35025127092473
36.543674393204164,151.86314688025936
407.44567089168777,143.91254032224455
201.55719402355228,151.8404855820266
183.8638086964562,90.73268397576116
212.34647596905623,312.44391651135334
70.63183986743758,210.54863928186822
60.70302241910188,67.44072167822324
56.60337957690059,271.3159422580591
329.5566621651266,155.13970339748636
42.170964734958716,371.9029852819138
85.22395916943785,122.85722648821515
86.92948696440621,162.03209375367095
126.05283412990873,868.360012828005
268.11854614695636,95.9581878414211
189.6525696880979,291.1564201005054
157.5122842933235,343.6951972343893
80.19790414845433,194.62942062428928
44.28185322191201,72.0621049584815
441.81803195784363,233.97428472733253
1047.753348986339,328.4794755229203
48.221246216831574,302.03639473883317
198.4870522664199,526.751861968669
409.0500202238791,504.749635808735
91.35003962687367,366.0397948227979
386.61985148196027,21.491833492234658
38.753315776107456,26.991251390755426
142.1296641599857,96.5939672453262
72.29388758958662,485.1965013735756
187.5192920318925,176.6463711986366
227.62563906349178,72.17021116646774
560.975399236601,307.4904560147442
184.42303310244515,397.5411195256291
40.87448698949163,174.35851385286563
420.6450720080209,158.70738183481834
130.25860294427304,637.8951326151199
48.732002607842354,232.4323670644982
516.6341760500596,446.28931939134077
234.54006394997586,94.51200474349976
47.446559174152924,99.70106294477885
183.45852126745,106.10840273076342
295.9723902765034,171.6668004671269
93.32826579423009,36.532849014915705
164.29237841342695,224.2739148783149
361.97337161080526,140.07724563941318
580.4726672633287,157.6986479223766
295.64320710114765,621.5712392244501
287.8396409568306,47.65634702477926
202.90292550803628,233.2924517186866
113.30994677612816,213.55754744942462
48.63956005828951,484.22187997732425
162.8636904335353,709.3700607105282
44.816554503232325,92.34132639886391
88.44794055144035,704.1121093042947
318.1543447016569,339.4107389326845
247.57810181977985,531.0726836480819
600.8109556754986,280.36930069077994
279.9395079004127,115.773088533519
517.6914483172951,217.2757855017903
76.36102064192721,349.5563656293648
61.072042299195694,105.92087573769264
219.70054451834082,201.37430607830296
54.535862734989806,383.14214259248945
272.52733890650336,101.72276068899278
83.0906359380299,122.17475732726099
346.85081253916405,529.1802435946563
546.4370226183329,86.87058475213477
591.3692809077452,119.40655588785975
92.11074394470229,257.953862340469
259.92404005058273,52.603248678904805
529.1535777644376,530.0960148986723
229.1461316693857,46.106365715081
91.45074917044408,56.84834558820403
35.621236212097585,194.1986606605671
33.088230042663476,145.46813443716258
170.15479490993323,586.0245253773456
306.69597358751946,203.7514699080417
65.31822956658597,138.13138528947474
119.49424936337158,180.80672902258195
78.37903297556007,46.9584332755677
157.15867377284908,209.44303339864769
492.02918109121106,195.86380453037438
565.6955038210784,111.42618098574465
114.90915969642349,162.4746756173053
87.32603917486061,87.78615705728018
378.70695560181923,332.9600955881594
128.79095163878372,220.98960816760888
250.4298799235337,225.07340423263258
50.91350064079029,397.9420154523045
160.56995923792292,119.57519609839633
260.0383829016103,286.7253075076341
284.2473716518619,286.76426310995834
83.55541848487783,36.09225088246873
83.96749009248876,124.24966041713091
63.42783810026154,205.86476754425618
213.38666363966294,128.12491224892614
475.2731512285042,109.0172636135556
182.13468691161182,207.52051335674025
93.87427018886697,191.16187205893243
66.76237594168131,517.5993730010268
208.86116166901752,231.0532213208254
360.3680109181206,187.7563781625621
454.5878234057057,137.7710834745612
268.4867526086426,437.6628205793881
47.136826117163714,142.2161869316085
113.52944956252551,63.921544633396415
53.19053589020962,106.3675390083074
591.1047965202112,64.22018196486547
133.42736527814273,137.52532607406962
482.7854096533835,105.47354621124059
257.02185863722684,263.6251065500577
683.8652330207576,667.2009316977162
85.0560901723247,347.9925130544872
262.0639828553225,610.5704014576451
62.09288359693445,100.36756002060899
111.34040769591498,177.98986765782192
140.09083760807053,174.45190602675976
113.67803127110122,89.06187339616405
195.06370551945182,245.936618873081
186.59038450293636,279.7088541683903
244.87310131339194,78.65999115604279
43.63562255101344,79.72291173846949
45.782081767625726,136.24600964207838
73.10320628819701,173.91763090684233
129.5712508359662,163.81006851283615
110.16011337992632,104.15864757999444
194.82574305558123,475.03762749789
158.11510249410628,439.4384411891716
110.51543432039915,255.16554540867088
75.63456555565082,224.61880500912912
132.69388965388788,145.05908697180345
58.127748349245465,58.79779439355661
162.03738903493763,33.51543711122856
70.30413644815043,120.33619320434998
110.528731581652,272.37640047906046
332.2998361780746,82.90412049738764
61.816607268784,364.53111603569687
149.8085536014072,37.615214552320246
110.04429605634148,624.6365712252963
416.50303940655914,36.681227182409685
57.42457521418876,396.2960339383448
182.52242257202494,278.4429346770191
534.6165775321986,24.67911720472636
136.2888564696561,129.22265800739737
105.99830610362237,151.98868993212812
300.41807021144945,248.51603578232317
77.55259725868741,560.8642371624775
408.2187548008009,305.56294346976324
78.03133898583629,179.94856158669413
786.0005252259926,188.3177037100426
60.084027101860336,596.1857964209387
290.39562354835823,139.1873470432584
159.01026650734127,469.82253607078496
134.4142100219683,100.84291142130802
128.4645991713606,62.77259195098928
135.03061001112698,184.9128438939328
48.287076617184546,176.70244234751814
60.71403323948379,393.3713471910298
83.06312764145336,388.2325493476095
207.64889290751077,142.8230440652239
146.99365800509565,60.89319447700567
53.82622131274238,53.69953132851025
93.41663033774853,159.06789176440697
85.30419339976596,156.11815696814335
159.00952465011764,159.10987723467045
559.0296943719409,447.34856749092984
185.33813741859944,177.3420991693202
97.83738659607612,43.26431468650316
60.54143477377561,610.4545267799582
87.57324762157039,252.7927969090466
148.77751788819882,78.55687283931724
71.05515748487898,105.37941111844938
196.88720726205585,315.49704708114433
45.78847808719999,99.7362581645918
54.45484247558907,403.96966534955095
402.38555292845865,125.00508541735991
245.55939047535878,604.4871939949954
222.22275013117127,644.8569368050355
111.80736439754821,170.7136379898505
342.38313774282284,97.0903572310981
45.44942167296844,60.87293739954945
61.098078544910834,181.54352031272504
502.3059231950633,541.4356584377816
93.16067057781976,121.31878559921859
233.7646895919345,97.80427597123617
183.6204827589804,358.3338205384113
118.79892776382871,311.03309490141277
163.34717835701352,204.2249286050645
1114.0518169776233,48.2550988758078
163.9413869448932,79.1515613459752
244.2231925436545,210.82611840670137
258.8009048669296,112.25784504587355
36.574099494509106,230.30802592267887
249.73957020549648,270.48191434905345
217.36724606352328,287.395684914731
243.27351190159078,146.13770331564962
100.203103156875,116.04664096382366
207.79941582474513,69.78888602348827
190.864221539684,261.64304250380894
99.94460341507953,294.2802471416673
121.67302025546181,229.8482833389694
164.09711477008688,228.5294262985727
96.88928387314319,72.27970495984691
106.00980444906912,270.5310403910308
118.1431325420103,256.34895095520136
100.10325672363658,36.94249815893732
59.55636194444495,416.67600382649755
413.9617444198347,56.21029477291707
312.3650010367585,165.16305361249536
614.1939845021913,222.2838077513967
229.3034284337243,131.1829888252026
134.9878047862923,98.25449101602564
157.80967384589445,618.5546623205993
130.16646473278664,137.15631246633848
205.3539054919089,56.69014711078639
144.37007032392293,488.9968051692519
279.93493284424505,176.69728341880563
82.88302219094822,313.4325463973496
279.43550971850243,365.80882090995897
105.90011305228803,94.02620504130456
106.34733655721692,179.9014378999778
105.43678280302517,307.5381569721391
313.818534976701,201.11807952162965
189.57281575901692,165.1282376480687
74.23719351051152,644.9562619612987
488.10636476415965,150.47069120124203
174.95692941565235,184.04309057471977
143.49999268400344,215.9956145283071
84.09464425868038,121.41679807634975
109.18540993251186,411.336255734545
145.15308341031303,373.07227632003736
340.6309912888322,111.12954159382555
208.83313481966792,474.7713188700287
101.96670822961897,218.0373852821136
135.9565021332213,139.3206147523499
108.70693884166441,506.3869380712627
56.53573670669476,121.05012915380613
109.2901998154382,75.87990681576939
209.88577998091648,344.29611797478077
177.37282365626362,53.15949387331367
118.2688262731035,118.03073610661457
241.18753778901313,147.260243656752
82.9868090003716,191.14079923915335
152.38687956008707,215.49007530858853
370.25762280011656,56.30321141652975
404.4780778975308,260.4759089409103
57.28977548251808,264.6377603781662
126.9174612059689,544.8385771995871
56.03689738235233,139.55490439160315
81.42358744543225,138.35269741138703
165.3577795504173,130.8515760031275
107.61769617285323,78.51688444475528
128.18974486387881,274.4652951467776
181.15722064672067,115.20597214681122
81.0362206755787,67.9109856185275
227.87968414878497,39.3962374406488
193.8388279363875,313.1145607559248
694.1645869010276,318.3781537213816
238.386383423656,68.69485248594287
69.0385552936785,430.13622938184403
318.9318958911746,112.04981333725212
184.6477510877134,271.0189527242863
858.7384715204256,92.94293271915615
116.78410300746275,199.64224438205235
457.1494948251365,536.0513211511179
205.45561937161617,240.88390024686507
94.85604616858242,606.6197767250301
149.18676930042238,293.30701046672755
93.42219171150707,200.50483169157386
178.7830662805622,402.914845980488
113.02921404084029,100.80148421875843
137.8650697891721,379.78080086160884
237.18358512683267,226.54860600651256
140.34058723292222,417.2483478631785
345.67721442155715,64.33121233663117
61.73432173217833,76.03282361366688
449.5981349663932,77.82068139611826
100.83760662663693,78.65235664365586
60.83169109614227,299.78027365419666
372.5170608218193,144.47305388642877
96.93509639811685,294.064418601949
61.388576576510694,225.4448343381845
515.1906106659669,129.96339766698398
168.72791508342826,107.59722766249239
226.47582088447905,244.22345348878355
581.6695614778715,287.60861689137045
264.4074557506647,100.5283936016476
95.5221574177527,101.06848241433285
170.02185472965678,285.23113715594945
33.858754287737206,81.76182802772607
111.51915172095731,308.61290665318177
214.40620200979617,588.1950624303325
239.58310167198982,76.76681404364366
108.02569223685832,98.59748211122456
148.0825717490613,131.29305063280708
180.1684346567319,103.09634335848703
38.89195809952217,135.93299309851616
128.8094701467753,69.6191647827274
535.3235618025449,259.98623123945407
170.0357408592286,376.84683440227457
70.24103619375379,30.612382760605342
208.65980360167885,60.42312710044491
203.28495304259286,404.93821637491243
104.43744563632292,364.1895019674254
353.5611477000024,106.01445076198983
966.3585264851213,505.6442906103577
43.84674513982148,446.28817220940414
69.2493680238344,175.89431127030497
203.21434702897972,323.0033613212502
146.36723020970038,448.4634037194789
225.4429375558087,122.97773191732915
203.9018752227501,154.543850314419
137.67505363576356,95.40549694174497
56.0502614332124,172.1553553152058
41.8076102907585,61.750460005902916
71.71882665921004,127.09049933809136
355.3670656853021,128.1903402904286
47.777717853006955,309.54218087725405
190.94347898526394,243.41557348302138
597.1903468591757,175.8497960242579
512.991564681486,366.8448408678246
262.83669665300744,80.4402200809995
346.7549573904778,205.41964749496094
219.36529198101545,427.8532407853939
121.37522833278346,273.12905852627216
127.83863781949287,414.4936835644534
553.5825652671273,400.85442608675595
163.1803001047342,337.52554303167653
48.193006900234664,78.25184633298478
125.60334414826009,296.70815510396204
465.4023476695055,407.90147522334547
716.5496015794718,167.89995930186672
352.09506905011546,74.71169374987365
279.00807200729207,96.41954257168209
116.92659415982418,335.53368621783716
197.9706307730689,88.35263404706899
96.04730821826186,56.54268040115536
151.1008736495656,318.0732781338537
211.64474438014707,63.90304258399176
30.25894381162464,167.59733218796433
123.22337571768624,445.24922483625755
266.5349470912007,102.93358307226536
160.06498169419262,128.63432363873395
81.25220964072525,329.80725684689344
172.995993071929,325.59274301576716
580.5905646697038,41.93454311135819
55.45363486420791,104.61077944320444
93.03424874625532,105.65504781576765
73.15068310425602,316.68383418345655
130.9125061489924,112.60402166940818
441.83678264460417,388.2177355144138
108.90496988106858,381.4891309952351
57.41213000178028,143.6735353048147
275.3566764202491,54.315035772594
203.6197436597567,77.25538317253525
209.97700641339136,110.56166896519457
140.32410468703893,40.815390147612035
233.01500166305684,285.0592787800045
139.12443077284956,152.9807926979305
163.52395128015624,212.79378097264282
61.74954040673699,131.9661095177887
212.16887946667703,124.08186912847556
85.38835709454004,204.6691384583638
402.2626440265273,33.732159702210865
103.00880578503235,70.46056798855454
192.39518842839246,220.9677068643715
53.11309491828109,319.8921014419649
96.78960808988253,210.67594218103608
92.30926618616627,29.63666695591063
194.48713031906533,180.73235850181234
400.1347560158178,129.86800959008653
272.36938200108375,73.25393854107061
67.21532612075103,104.3613124327768
317.4790249896051,75.55430759170451
330.3601365309108,648.2664714252708
166.7019548407164,263.01914568768797
99.71656430791901,171.01181775944704
181.8399984681406,95.0611868836124
234.148377811974,213.37463070392812
75.5005786343653,427.4968100315425
486.2214583326602,381.77133966211346
320.9843035743213,34.304640830318704
168.3951950132376,128.2066629645721
19.368422799795347,508.7237704467357
203.66508289684276,160.5177629464786
164.96314144628926,75.69909254718634
41.11785595464949,148.5266954896413
59.087508658510345,657.7562387751464
106.83241899567598,784.6756874767063
138.45101134574907,485.7280619147766
191.81853521953664,191.80471885857014
99.45617347457753,240.59896548469172
802.2599235285523,206.15141827320235
73.76924424163906,130.45455037344567
421.1600784284958,244.66307950888816
79.05718242395429,303.2775280004624
273.8269151397265,239.29299716281557
266.7917364945483,276.123292574543
138.89985155202695,243.44303012830807
221.14544276934566,299.23496745445306
514.8945305225179,946.3010976371634
102.40175372839703,124.26587744731064
276.0254119942856,296.384686012175
76.83070718909713,85.8199562115413
45.44808824676547,32.039443085913994
67.09181787877749,361.45812511169714
88.51213351294554,342.8932103427819
59.18019356202187,24.50606687844065
90.48657421266104,551.5495517131179
471.12712657764797,228.87974921356147
163.49737800047163,329.6899858748323
535.1618338727538,618.5556692688801
80.41285408011969,137.04274109700498
78.32110885846673,193.91816204163007
65.13208933131507,372.27487648860375
45.86893267186435,121.495633060751
166.5117943470948,60.9382465574092
398.3087757801937,178.98673820986912
239.4833694111696,116.19295052612824
52.87155572047034,69.30215499162298
323.435104036937,166.43008930077605
138.39740868417545,95.64323795073531
305.7380033541192,533.5096143203763
485.0435202806296,59.92125422618242
176.63282518237,553.8299867581394
247.72285681133155,207.78484204286846
322.62854799893677,281.02992775964185
221.09661699318994,118.75756596231717
288.1035177601918,265.6643170078866
451.4915016679809,118.10715014780448
67.40822156921294,156.04947221946696
142.73842331609293,243.91321460877836
307.1340169882915,75.3880064118486
236.56510314420544,438.5724737580038
125.47087400417892,202.13846154833445
164.24849509270408,56.86675935548374
259.75255422776485,247.76937346722053
150.1900861545241,82.74904623276937
87.72308226128007,190.4955644439308
142.07048822129266,87.22630980870801
199.90793811610266,218.00673590627505
94.78046173633452,153.70119719169568
205.26215500494814,186.56303329027136
85.47373640905398,186.9293888886271
126.74870842026432,183.6374596526547
611.2815875362353,250.72836680874477
49.67512989015078,89.57207046067553
137.84434098531273,267.29373108953735
59.13110981846449,617.87544789845
190.37848198493276,140.91500660172088
43.833257984674695,188.60441172985074
282.1776208071675,99.26091278093915
368.5220112968983,484.3982251916628
161.25330719438955,321.26590244039267
540.2309709509088,129.42634653696066
130.20951720463975,305.3992498413599
227.05572164139937,147.01761770762977
112.72393051698353,204.99324524308102
49.47215983250795,245.38698033424046
362.48046141720135,416.19308395705207
351.19673147319725,99.95014866970477
91.8017216344714,321.80862555361244
147.1954220287645,104.12348634154357
153.36391231187167,156.53500173479793
492.07159586250975,172.74711981080495
236.65930698421172,93.96092779490927
291.0586729640822,540.1968873192832
74.42857734776987,66.55811613041361
251.55908378770704,96.52167530064233
345.08524224056237,67.02612121605608
270.28209997348705,283.5468319528765
126.94344459153533,402.17783337066794
393.43922563615996,95.61693542826099
97.65810952640855,13.131562920566514
659.7756842485328,59.569005398709244
183.3875121624673,198.07609424887994
228.04875395710923,83.83861539643642
71.44728902755476,713.9206606392482
221.61772978713603,159.37962400410362
48.489108987464824,578.9962603218463
124.69429722276033,342.8865277635332
248.0953428411148,355.35381448712184
58.70584762657373,57.93907788235691
140.42017323376334,38.00822820576398
561.8887115786245,247.48949932799675
72.21783408315778,54.60888527123525
49.84369888218494,607.634903110866
120.72387953778613,140.2893229927782
87.32565253035641,87.19645980097096
387.7092051364818,68.77743139364364
42.88771066029766,201.72768808482198
312.8213504825866,104.13751445792953
395.61136979263273,170.00785513231202
164.74971185449598,256.71444558409996
549.7202312231987,239.29912788179618
137.8147713341076,123.82269512068675
240.44223895278978,306.1326245065816
123.7186492815087,121.67911217453906
41.29384951084202,290.10199176573565
143.6047241572505,390.9702889868943
25.877717399244663,91.04173520667176
277.5691104140562,181.06387902467475
123.33636627599793,281.264859595636
78.61768599078101,115.38416922611464
109.27112949850262,172.87955410985037
355.6009857569046,244.96261566006316
116.18098979350461,41.038223396022765
79.77404755346129,54.16840723305052
61.39657285370162,104.66026030344047
431.3436704060164,178.44466280594762
144.14638700577626,155.9648240328772
220.3961564642464,104.91458326276015
84.85132990053718,69.3326325451929
159.92764874289554,319.14379621933915
168.81797075636769,119.4576480064688
368.7559813339076,205.12618034723633
54.277749400349165,156.92124001883315
346.8929333721214,631.179618735198
147.98010079011976,60.13106857786312
87.03748136979587,228.365090973967
327.2357300343677,377.11548289344364
89.49735202775275,258.42557220660893
145.24267231513016,508.7868931539493
63.00740998059958,133.37732210874904
62.60924943363835,92.18077054983006
379.9616570369043,127.00714319306977
286.9885117488689,47.92570486814875
120.34033021276622,257.88606735998843
348.5135518223812,119.51728455444251
492.9324070145129,33.918828718122015
77.55477064869608,115.03545795871234
233.33107645310827,436.33317442355286
341.9927411438163,255.10236712031028
360.96419626543025,165.02270090338772
165.40428078647201,143.7150955742622
107.84176489890233,63.66050020095785
76.97267187504826,90.91190158493555
115.67757897689663,133.07843144837108
100.65880473088114,72.43208051892276
231.58356754867182,212.90330006171675
517.6453026201431,247.59037833805206
100.0185276470341,202.90421953751488
110.52522722873128,235.77809558808246
327.50600510264843,156.8229979632316
160.46738139446458,108.8984150711684
266.99367498453023,80.51131838594453
138.70054282523463,133.3942707856123
68.72124709663412,100.86501317656882
96.87673811028776,87.7081891333372
357.3470492326061,104.88290347651558
37.4557170125446,115.6368490320318
248.41828225083725,388.4517201354222
363.32975793817855,56.192350291802356
304.45490336730313,248.9683338283672
77.77749734884011,266.98497439335216
321.4798193758525,354.6293515263341
96.74697552359412,59.01032532006096
390.9545013194178,74.50359214002569
91.5194393292233,83.78657188238736
160.69765202106402,167.34589312707485
253.84231172660643,222.25126419971707
69.38229881638209,255.28874693378015
241.68857712046668,198.06104051381598
235.9235039739238,57.131220531499466
506.02753170837684,113.85894637303558
187.0503687033533,26.51879045524844
284.44758417376687,175.87888456326797
87.30581634436274,273.0563712548296
200.60642963858697,195.722361323235
163.7791775954671,171.07034776313327
97.39304383440371,568.0339502195392
119.46609014963467,100.7286618488338
420.188948299543,147.31209719066246
649.0011280331818,194.32990847543536
262.3572398593545,100.40441830918643
219.47939126482447,408.5168031530853
190.86056384136438,74.75781813696783
126.57612457482199,81.03537794195981
525.678117341275,277.19796246268095
315.3859383153873,258.8624208947621
253.38025120365063,60.155010142784185
481.1987548931386,108.59223723121158
136.72106129406515,89.69462121966461
63.03776027873046,256.3640391169534
233.59284434547703,18.31253833195105
101.83094318715551,88.67921001276834
233.26756677623104,326.4561212567037
143.17517959686913,354.5219622120837
71.40274245658219,252.13863563969085
317.8537847629946,167.4447045504998
237.9511161218877,139.28540533170207
224.21574884807794,38.08664605504033
185.92915041951713,589.9305178883129
215.24163066894226,181.2905141201967
228.36166678306734,341.14212227016276
308.2676836845325,54.77484572613586
616.1285273138102,165.14190994812066
164.6985054691607,53.07678723175513
183.88540273559997,252.50520640565165
95.64497371194746,172.81232228754197
151.58903063159428,635.5129997738313
440.2735516643518,61.78769184061726
350.7449429215339,132.17083643333171
663.1934516245158,157.8336795924467
70.75139524016281,52.90805407031574
287.5643607460427,85.43041750669748
52.15046131947621,291.1347151872274
83.27673458425122,320.22722056886477
572.2021969128273,53.65612633517932
112.39193592107853,156.20011450682637
134.01555887243333,260.32216000511784
179.55694753876267,216.86735879548334
168.14270084905567,370.19942423832595
160.63573546285116,126.75876106108421
34.80985446555235,385.3972303656745
169.82750395316535,104.11661292397993
92.75682117829362,65.42613821576336
578.6752140321911,725.2479932492525
107.66635765760074,50.420262236783664
243.7801178469494,130.14604175562596
110.42413828303336,51.812346866727964
126.64695259303446,44.139434496269146
166.25011673892735,206.1802234917045
94.4255395908473,165.13608597568003
267.09875207542933,31.400208892674232
175.5152518318704,85.61955496670603
105.94127367466557,330.0407448744731
69.7431765381766,50.43568689555906
349.69356776656304,375.11007782565457
230.3924795075502,305.88599031424945
151.54139278275701,70.92944440143242
99.90887878030446,229.443086037543
134.7801625665219,300.3706857369066
44.708425864491375,160.09358683352232
179.77458523240173,155.55321929330515
215.00577066123535,613.8185850960715
120.85702391321448,93.51195714048845
264.7740702529794,232.04067221623515
199.57664521375628,97.89556083707612
147.76377235916414,431.3239310765151
251.66617791992974,53.20503891525121
467.6780680046782,60.32976378865815
227.05759521403633,319.1907446521335
497.8777432467527,160.02088750779032
342.14750620350026,562.7127652449469
31.851784367364047,162.06030068045726
170.90646762948222,212.50541211802732
185.75236905050116,313.5071810112858
70.62376735837488,365.75278577257944
138.7466814816681,86.61641322338694
249.15282960706432,715.2244496728086
511.13434143684725,479.48598051255084
98.0873524165371,530.6947452840884
164.76959321163855,599.5401779172844
221.33461162857432,316.19132229617844
252.42129775566627,133.97254340452278
148.97778477227027,159.36579416450527
203.2780136905638,633.0399450386536
88.29781470312025,79.35827972943352
327.1450248075524,770.555277300762
92.56983803422928,53.05907131067353
356.2789094206218,48.19216150919168
303.9129080940577,161.45448138602694
173.98272949828166,308.8484829855692
135.0504254840549,419.2465415725673
125.33657174679195,42.6689541442096
112.53052946085566,24.94957656908084
180.92042886494673,180.6423984798818
268.40186416657724,97.88360896029076
93.72620075719745,131.45146821768944
191.52979135123198,211.00634872861636
108.73070650804594,110.58094786756395
228.1253961258239,85.64472205090773
604.763772257802,211.73542155745574
230.93429481782198,90.21552060882816
51.198035722090005,135.06410840996668
28.317299702807993,517.1606975061403
108.79880420951346,208.3137578048246
99.3941987726037,131.47523180027738
152.878947198221,226.36345204074723
48.47500765684522,306.17046745213526
116.95342326794325,285.47181889788965
86.15041019123692,371.284454428195
393.8955163385456,290.9633316309555
165.0026878134691,88.84559325825293
341.6206567261344,209.14718193399514
211.91268436641286,94.23029603037915
157.4938919351188,79.61943254452986
100.91634581045109,685.1495515752108
133.40276699773892,254.4525781054197
111.15258883152588,74.56542675122003
630.6140769568801,193.04808718598852
